DOKLAD_DATUM;DOKLAD_AGENDA;DOKLAD_CISLO;PRIJEM_VYDAJ;AKCE;PARAGRAF;POLOZKA;SUBJEKT_IC;SUBJEKT_NAZEV;POZNAMKA;CASTKA
23.1.2017;KDF;;V;124;6171;5169;25712;Český úřad zeměměřický a;19 - vyúčtování dálkového přístupu pro zákaznický účet 21549 31.12.2015-31.12.2016;800
23.1.2017;KDF;;V;208;6171;5162;25712;Český úřad zeměměřický a;19 - vyúčtování dálkového přístupu pro zákaznický účet 21549 31.12.2015-31.12.2016;-800
23.1.2017;KDF;;V;208;6171;5162;60193336;O2 Czech Republic a.s.;19 - vyúčtování mobily  12/2016;0
23.1.2017;KOF;;P;9124;6171;2133;;;;484
23.1.2017;POK;;V;0;6171;5182;;;;-188
23.1.2017;POK;;V;122;5512;5139;;;;112
23.1.2017;POK;;V;124;6171;5173;;;;76
23.1.2017;POK;;P;0;0;1341;;;;3600
23.1.2017;POK;;P;0;0;1353;;;;3700
23.1.2017;POK;;P;0;0;1359;;;;6000
23.1.2017;POK;;P;0;6171;2328;;;;-30370
23.1.2017;POK;;P;0;6171;2329;;;;-92745
23.1.2017;POK;;P;10;0;1361;;;;3000
23.1.2017;POK;;P;11;0;1361;;;;2000
23.1.2017;POK;;P;12;0;1361;;;;200
23.1.2017;POK;;P;15;0;1361;;;;3500
23.1.2017;POK;;P;16;0;1361;;;;100
23.1.2017;POK;;P;17;0;1361;;;;3100
23.1.2017;POK;;P;18;0;1361;;;;100
23.1.2017;POK;;P;21;0;1361;;;;12745
23.1.2017;POK;;P;24;0;1361;;;;180
23.1.2017;POK;;P;32;0;1361;;;;100
23.1.2017;POK;;P;124;6171;2212;;;;300
23.1.2017;POK;;P;126;3612;2111;;;;3403
23.1.2017;POK;;P;126;3612;2132;;;;14818
23.1.2017;POK;;P;135;6171;2111;;;;960
23.1.2017;POK;;P;141;0;1340;;;;60890
23.1.2017;POK;;P;246;6171;2328;;;;3600
23.1.2017;POK;;P;298;3639;2131;;;;39
23.1.2017;POK;;P;360;6171;2119;;;;780
23.1.2017;POU;;P;0;0;1359;20729;Státní fond život.prostř.;10 - ekologické poplatky 12/2017;33000
23.1.2017;ROZ;232007;V;127;3639;5169;;;;0
23.1.2017;UCT;;V;200;6310;5163;;;;5
23.1.2017;UCT;;P;0;6171;2328;;;;5255
23.1.2017;UCT;;P;164;0;4116;;;;14732
23.1.2017;UCT;;P;222;0;4116;;;;45019
23.1.2017;UCT;;P;299;0;4116;;;;13270
24.1.2017;DDP;;P;126;3612;2111;;;;2117
24.1.2017;DDP;;P;126;3612;2132;;;;71116.32
24.1.2017;DDP;;P;141;0;1340;;;;1460
24.1.2017;POK;;V;0;6171;5182;;;;-1054
24.1.2017;POK;;V;0;6409;5909;;;;602
24.1.2017;POK;;V;122;5512;5169;;;;300
24.1.2017;POK;;V;124;6171;5173;;;;152
24.1.2017;POK;;P;0;0;1341;;;;600
24.1.2017;POK;;P;0;0;1353;;;;700
24.1.2017;POK;;P;0;0;1359;;;;3000
24.1.2017;POK;;P;0;6171;2328;;;;-10020
24.1.2017;POK;;P;0;6171;2329;;;;-24941
24.1.2017;POK;;P;10;0;1361;;;;7000
24.1.2017;POK;;P;12;0;1361;;;;300
24.1.2017;POK;;P;21;0;1361;;;;2100
24.1.2017;POK;;P;24;0;1361;;;;90
24.1.2017;POK;;P;31;0;1361;;;;1250
24.1.2017;POK;;P;33;0;1361;;;;100
24.1.2017;POK;;P;124;6171;2324;;;;185
24.1.2017;POK;;P;126;3612;2132;;;;9400
24.1.2017;POK;;P;139;0;1343;;;;96
24.1.2017;POK;;P;141;0;1340;;;;9720
24.1.2017;POK;;P;246;6171;2328;;;;360
24.1.2017;POK;;P;360;6171;2119;;;;60
24.1.2017;UCT;;V;200;6310;5163;;;;40
24.1.2017;UCT;;P;0;6171;2328;;;;30370
24.1.2017;UCT;;P;0;6171;2329;;;;119621
24.1.2017;UCT;;P;135;2219;2111;;;;11282
25.1.2017;DDP;;P;0;0;1341;;;;1400
25.1.2017;DDP;;P;126;3612;2111;;;;5615
25.1.2017;DDP;;P;126;3612;2132;;;;5915
25.1.2017;KDF;;V;121;3722;5169;25509187;TS služby s.r.o.;39 - svoz a likvidace komunálního odpadu od občanů z odpad. košů;32512
25.1.2017;KDF;;V;121;3745;5171;25509187;TS služby s.r.o.;39 - oprava odpadkových košů;2154
25.1.2017;KDF;;V;122;5512;5169;28100603;SZDT s.r.o.;SDH - periodická revize + záznam VDP SATURN;2009
25.1.2017;KDF;;V;122;5512;5169;28100603;SZDT s.r.o.;SDH - periodické revize;18610
25.1.2017;KDF;;V;137;3632;5169;25509187;TS služby s.r.o.;39 - výkon správy pohřebišť - 12/2016;13691
25.1.2017;KDF;;V;141;3722;5169;25509187;TS služby s.r.o.;39 - svoz a likvidace biologicky rozložitelného odpadu;20401
25.1.2017;KDF;;V;141;3722;5169;25509187;TS služby s.r.o.;39 - svoz a zpracování odpadu na recyklačním dvoře;95042
25.1.2017;KDF;;V;141;3722;5169;25509187;TS služby s.r.o.;39 - svoz komunálního odpadu 12/2016;378982
25.1.2017;KDF;;V;141;3722;5169;25509187;TS služby s.r.o.;39 - svoz separovaného odpadu od občanů 12/2016;130814
25.1.2017;KDF;;V;144;1036;5169;25509187;TS služby s.r.o.;39 - správa lesů města 12/2016;168569
25.1.2017;KDF;;V;208;6171;5162;60193336;O2 Czech Republic a.s.;19 - vyúčtování 12.12.2016-11.01.2017 - starosta;498.99
25.1.2017;KDF;;V;208;6171;5168;47916745;K-net Technical International;Výp.technika - Nové moderní technologie v NMnM - servisní služby;5445
25.1.2017;KDF;;V;208;6171;5168;62587978;VERA, spol. s r.o.;Výp.technika - technická podpora za I. čtvrtletí 2017 - Matrika JAVA, eJednání, eÚkoly;8485.73
25.1.2017;KDF;;V;208;6171;5169;1279;STÁTNÍ TISKÁRNA CENIN, státní;Výp.technika - rozšíření počtu pracovišť na náklady OÚ;7655.67
25.1.2017;KDF;;V;208;6171;5169;27112489;eIdentity a.s.;Výp.technika - roční poplatek za službu autentizace SID 800;1029
25.1.2017;KDF;;V;208;6171;5169;47114983;Česká pošta, s.p.;Výp.technika - kvalifikovaný osobní certifikát - zam.;4504.76
25.1.2017;KDF;;V;386;3299;5139;46336303;Alois Crhák;Reprefond - fakturace za materiál;1335
25.1.2017;POK;;V;0;6171;5182;;;;-12156
25.1.2017;POK;;V;124;6171;5167;;;;3000
25.1.2017;POK;;V;124;6171;5173;;;;202
25.1.2017;POK;;V;124;6171;5909;;;;8954
25.1.2017;POK;;P;0;0;1341;;;;1200
25.1.2017;POK;;P;0;0;1359;;;;0
25.1.2017;POK;;P;0;6171;2328;;;;-16540
25.1.2017;POK;;P;0;6171;2329;;;;-104770
25.1.2017;POK;;P;0;6409;2328;;;;50000
25.1.2017;POK;;P;11;0;1361;;;;500
25.1.2017;POK;;P;12;0;1361;;;;300
25.1.2017;POK;;P;15;0;1361;;;;100
25.1.2017;POK;;P;17;0;1361;;;;2700
25.1.2017;POK;;P;19;0;1361;;;;300
25.1.2017;POK;;P;21;0;1361;;;;14080
25.1.2017;POK;;P;24;0;1361;;;;690
25.1.2017;POK;;P;31;0;1361;;;;350
25.1.2017;POK;;P;32;0;1361;;;;100
25.1.2017;POK;;P;40;0;1361;;;;100
25.1.2017;POK;;P;122;5512;2111;;;;260
25.1.2017;POK;;P;123;5311;2212;;;;3000
25.1.2017;POK;;P;124;6171;2212;;;;200
25.1.2017;POK;;P;135;0;1343;;;;4320
25.1.2017;POK;;P;141;0;1340;;;;39820
25.1.2017;POK;;P;246;6171;2328;;;;2160
25.1.2017;POK;;P;298;3639;2131;;;;650
25.1.2017;POK;;P;360;6171;2119;;;;480
25.1.2017;POU;;V;200;6399;5362;72080043;Finanční úřad pro Kraj Vy;19 - vlastní daňová povinnost 12/2016;339888
25.1.2017;UCT;;V;124;6171;5909;;;;-8954
25.1.2017;UCT;;V;208;6171;5139;;;;8954
25.1.2017;UCT;;P;0;6171;2328;;;;10020
26.1.2017;DDP;;P;124;6171;2324;;;;5.71
26.1.2017;DDP;;P;141;0;1340;;;;414.17
26.1.2017;DDP;;P;299;3613;2132;;;;80
26.1.2017;KDF;;V;291;2143;5139;18796729;Kizeková Jana - JUKI;Singltreky - propagační předměty;31497
26.1.2017;KOF;;P;9124;6171;2133;;;;484
26.1.2017;POK;;P;0;0;1341;;;;1017
26.1.2017;POK;;P;0;6171;2328;;;;-15759
26.1.2017;POK;;P;0;6171;2329;;;;-30577
26.1.2017;POK;;P;10;0;1361;;;;1000
26.1.2017;POK;;P;15;0;1361;;;;1000
26.1.2017;POK;;P;17;0;1361;;;;800
26.1.2017;POK;;P;18;0;1361;;;;50
26.1.2017;POK;;P;21;0;1361;;;;5850
26.1.2017;POK;;P;24;0;1361;;;;300
26.1.2017;POK;;P;32;0;1361;;;;100
26.1.2017;POK;;P;33;0;1361;;;;100
26.1.2017;POK;;P;124;6171;2212;;;;100
26.1.2017;POK;;P;124;6171;2324;;;;259
26.1.2017;POK;;P;135;0;1343;;;;2400
26.1.2017;POK;;P;135;2219;2111;;;;5000
26.1.2017;POK;;P;141;0;1340;;;;26740
26.1.2017;POK;;P;246;6171;2328;;;;1260
26.1.2017;POK;;P;360;6171;2119;;;;360
26.1.2017;ROZ;232008;V;291;2143;5136;;;;-21500
26.1.2017;ROZ;232008;V;291;2143;5139;;;;21500
26.1.2017;UCT;;V;200;6310;5163;;;;20
26.1.2017;UCT;;P;0;6171;2328;;;;16540
26.1.2017;UCT;;P;0;6171;2329;;;;186000
26.1.2017;UCT;;P;10;0;1361;;;;10000
26.1.2017;UCT;;P;123;5311;2212;;;;300
27.1.2017;DDP;;P;124;2299;2212;;;;1000
27.1.2017;KDF;;V;208;6171;5137;27082440;Alza.cz a. s.;Výp. technika - Notebook Lenovo Think Pad E550 3x;44682
27.1.2017;POK;;V;0;6171;5182;;;;-9343
27.1.2017;POK;;V;0;6409;5909;;;;8752
27.1.2017;POK;;V;114;6171;5173;;;;240
27.1.2017;POK;;V;124;6171;5173;;;;316
27.1.2017;POK;;V;124;6171;5175;;;;35
27.1.2017;POK;;P;0;0;1341;;;;400
27.1.2017;POK;;P;0;6171;2328;;;;-9161
27.1.2017;POK;;P;0;6171;2329;;;;-3680
27.1.2017;POK;;P;21;0;1361;;;;900
27.1.2017;POK;;P;24;0;1361;;;;210
27.1.2017;POK;;P;31;0;1361;;;;150
27.1.2017;POK;;P;32;0;1361;;;;100
27.1.2017;POK;;P;124;6171;2324;;;;1591
27.1.2017;POK;;P;135;0;1343;;;;400
27.1.2017;POK;;P;141;0;1340;;;;8610
27.1.2017;POK;;P;246;6171;2328;;;;360
27.1.2017;POK;;P;360;6171;2119;;;;120
27.1.2017;ROZ;232009;V;208;6171;5139;;;;15000
27.1.2017;ROZ;232009;V;208;6171;5162;;;;-15000
27.1.2017;ROZ;232010;V;208;6171;5137;;;;15000
27.1.2017;ROZ;232010;V;208;6171;5139;;;;-15000
27.1.2017;ROZ;232011;V;208;6171;5137;;;;-15000
27.1.2017;ROZ;232011;V;208;6171;5139;;;;15000
27.1.2017;UCT;;P;0;0;1334;;;;1384
27.1.2017;UCT;;P;0;6171;2328;;;;15759
27.1.2017;UCT;;P;10;0;1361;;;;1000
30.1.2017;DDP;;P;123;5311;2212;;;;500
30.1.2017;DDP;;P;123;6171;2324;;;;139
30.1.2017;DDP;;P;124;2299;2212;;;;2540
30.1.2017;DDP;;P;124;5311;2212;;;;1000
30.1.2017;DDP;;P;126;3612;2111;;;;1165
30.1.2017;DDP;;P;126;3612;2132;;;;3360
30.1.2017;DDP;;P;141;0;1340;;;;1001
30.1.2017;KDF;;V;124;6171;5167;29228808;Vzdělávací centrum Jihlava s.r;Školení - Stárková, Lukášová - náhradní rodinná péče a kontakty s biologickými rodiči;0
30.1.2017;KDF;;V;165;6171;5167;29228808;Vzdělávací centrum Jihlava s.r;Školení - Stárková, Lukášová - náhradní rodinná péče a kontakty s biologickými rodiči;3200
30.1.2017;KDF;;V;208;6171;5139;47676795;AutoCont CZ a.s.;Výp. technika - Nordix CME-102/Al100m - koaxiální kabel;2768
30.1.2017;KDF;;V;208;6171;5139;47676795;AutoCont CZ a.s.;Výp. technika - zebra ix series, think pad 90w ac adapter, zebra card, držák;7670
30.1.2017;KDF;;V;208;6171;5139;73642738;Zuzana Valová;Výp. technika - renovované tonery do tiskárny;545
30.1.2017;POK;;V;0;6171;5182;;;;-1096
30.1.2017;POK;;V;124;5171;5171;;;;180
30.1.2017;POK;;V;124;6171;5139;;;;115
30.1.2017;POK;;V;124;6171;5173;;;;801
30.1.2017;POK;;P;0;0;1341;;;;1600
30.1.2017;POK;;P;0;0;1353;;;;1700
30.1.2017;POK;;P;0;0;1359;;;;0
30.1.2017;POK;;P;0;6171;2328;;;;-13362
30.1.2017;POK;;P;0;6171;2329;;;;-86667.1
30.1.2017;POK;;P;10;0;1361;;;;1000
30.1.2017;POK;;P;11;0;1361;;;;1000
30.1.2017;POK;;P;12;0;1361;;;;700
30.1.2017;POK;;P;15;0;1361;;;;2100
30.1.2017;POK;;P;16;0;1361;;;;200
30.1.2017;POK;;P;17;0;1361;;;;3100
30.1.2017;POK;;P;18;0;1361;;;;100
30.1.2017;POK;;P;21;0;1361;;;;14620
30.1.2017;POK;;P;24;0;1361;;;;570
30.1.2017;POK;;P;31;0;1361;;;;300
30.1.2017;POK;;P;124;2299;2212;;;;3000
30.1.2017;POK;;P;124;6171;2212;;;;200
30.1.2017;POK;;P;124;6171;2324;;;;222
30.1.2017;POK;;P;126;3612;2132;;;;34687
30.1.2017;POK;;P;141;0;1340;;;;32400
30.1.2017;POK;;P;246;6171;2328;;;;1980
30.1.2017;POK;;P;298;3639;2131;;;;70
30.1.2017;POK;;P;299;3613;2111;;;;0.1
30.1.2017;POK;;P;360;6171;2119;;;;480
30.1.2017;POU;;V;124;6171;5038;45272956;Čes.pojišťovna Praha a.s.;19 - pojištění odpovědnosti organizace za škodu při pracovním úrazu - pojistné na I. čtvrtletí r. 2017;29595
30.1.2017;UCT;;V;124;5171;5171;;;;-180
30.1.2017;UCT;;V;124;6171;5173;;;;180
30.1.2017;UCT;;P;0;6171;2328;;;;9161
30.1.2017;UCT;;P;135;0;1343;;;;0
30.1.2017;UCT;;P;135;2219;2111;;;;10000
30.1.2017;UCT;;P;144;1032;2131;;;;305
31.1.2017;DDP;;P;100;2341;2139;;;;92316
31.1.2017;DDP;;P;141;0;1340;;;;3000
31.1.2017;KDF;;V;126;3612;5161;47114983;Česká pošta, s.p.;Byty - nadstandardní zpracování pk B za 12/2016;121
31.1.2017;KDF;;V;126;3612;5161;47114983;Česká pošta, s.p.;Byty - SIPO odměnu za 1/2017;1445.2
31.1.2017;KDF;;V;200;6399;5362;12706248;Mucha František;Byty - zaslepení ventilů tělocvična;-209.37
31.1.2017;KDF;;V;299;3613;5154;26078201;E.ON Energie, a.s.;Byty - záloha na el. energii za 2/2017, Slavkovice 79;2200
31.1.2017;KDF;;V;299;3613;5171;12706248;Mucha František;Byty - zaslepení ventilů tělocvična;1206.37
31.1.2017;POK;;V;0;6171;5182;;;;24018
31.1.2017;POK;;V;122;5512;5139;;;;232
31.1.2017;POK;;V;122;5512;5171;;;;750
31.1.2017;POK;;P;0;0;1341;;;;600
31.1.2017;POK;;P;0;0;1342;;;;1670
31.1.2017;POK;;P;0;0;1345;;;;1732
31.1.2017;POK;;P;0;0;1353;;;;100
31.1.2017;POK;;P;0;6171;2328;;;;-3200
31.1.2017;POK;;P;0;6171;2329;;;;-1405
31.1.2017;POK;;P;10;0;1361;;;;4500
31.1.2017;POK;;P;11;0;1361;;;;500
31.1.2017;POK;;P;12;0;1361;;;;200
31.1.2017;POK;;P;15;0;1361;;;;1000
31.1.2017;POK;;P;21;0;1361;;;;250
31.1.2017;POK;;P;24;0;1361;;;;60
31.1.2017;POK;;P;31;0;1361;;;;200
31.1.2017;POK;;P;32;0;1361;;;;200
31.1.2017;POK;;P;40;0;1361;;;;100
31.1.2017;POK;;P;126;3612;2111;;;;2090
31.1.2017;POK;;P;126;3612;2132;;;;2507
31.1.2017;POK;;P;141;0;1340;;;;12240
31.1.2017;POK;;P;173;4399;2329;;;;96
31.1.2017;POK;;P;246;6171;2328;;;;1260
31.1.2017;POK;;P;360;6171;2119;;;;300
31.1.2017;ROZ;232012;V;208;6171;5137;;;;15000
31.1.2017;ROZ;232012;V;208;6171;5139;;;;-15000
31.1.2017;UCT;;V;124;6171;5011;;;;-9525.9
31.1.2017;UCT;;V;124;6171;5031;;;;-2381.48
31.1.2017;UCT;;V;124;6171;5032;;;;-857.33
31.1.2017;UCT;;V;124;6171;5361;;;;-1000
31.1.2017;UCT;;V;160;3299;5011;;;;9525.9
31.1.2017;UCT;;V;160;3299;5021;;;;0
31.1.2017;UCT;;V;160;3299;5031;;;;2381.48
31.1.2017;UCT;;V;160;3299;5032;;;;857.33
31.1.2017;UCT;;V;200;6310;5163;;;;354.8
31.1.2017;UCT;;V;319;3639;6130;;;;1000
31.1.2017;UCT;;P;0;6171;2328;;;;13362
31.1.2017;UCT;;P;0;6171;2329;;;;34687
31.1.2017;UCT;;P;0;6409;2328;;;;16640
31.1.2017;UCT;;P;12;0;1361;;;;100
31.1.2017;UCT;;P;131;6310;2141;;;;0.91
31.1.2017;UCT;;P;132;6310;2141;;;;41.67
31.1.2017;UCT;;P;134;3612;2132;;;;116693
31.1.2017;UCT;;P;134;3613;2132;;;;5011
31.1.2017;UCT;;P;135;2219;2111;;;;0
31.1.2017;UCT;;P;154;6310;2141;;;;8.33
31.1.2017;UCT;;P;200;6310;2141;;;;219.56
1.2.2017;DDP;;P;298;3639;2131;;;;65
1.2.2017;KDF;;V;122;3613;5153;26078201;E.ON Energie, a.s.;Byty - vyúčtování za zemní plyn 2.8.-31.12.2016;98
1.2.2017;KDF;;V;122;3613;5153;26078201;E.ON Energie, a.s.;Byty - vyúčtování za zemní plyn 27.8.-31.12.2016;-622.5
1.2.2017;KDF;;V;124;6112;5173;24280984;pragerleben s.r.o.;Školení - pronájem pokoje;1323.98
1.2.2017;KDF;;V;124;6171;5139;25945653;PAPERA s.r.o.;19 - kancelářský materiál;7501
1.2.2017;KDF;;V;124;6171;5153;26078201;E.ON Energie, a.s.;Byty - vyúčtování za zemní plyn 27.8.-31.12.2016;-10101.2
1.2.2017;KDF;;V;126;3612;5169;25506722;Pamex;Byty - havarijní služba-zjištění závady - Tyršova 730/8;999
1.2.2017;KDF;;V;126;3612;5171;25506722;Pamex;Byty - fakturace za provedené práce - teče potrubí ve VS - Tyršova 730;1298.5
1.2.2017;KDF;;V;200;6399;5362;25506722;Pamex;Byty - fakturace za provedené práce - teče potrubí ve VS - Tyršova 730;-168.5
1.2.2017;KDF;;V;219;3612;5189;26263980;Společenství vlastníků;Byty - zálohy spojené s bydlením za byty v privatiz. domě za 1/2017 - Drobného 1308-9;2450
1.2.2017;KDF;;V;219;3612;5189;29271967;Společenství vlastníků Pu;Byty - zálohy spojené s bydlením za byty v privatiz. domě za 1/2017 - Purkyňova 876;3034
1.2.2017;KDF;;V;219;3612;5189;29286735;Společenství vlastníků domu Kř;Byty - zálohy spojené s bydlením za byty v privatiz. domě za 1/2017 - Křičkova 1010,1011;15046
1.2.2017;KDF;;V;219;3612;5199;26263980;Společenství vlastníků;Byty - zálohy spojené s bydlením za byty v privatiz. domě za 1/2017 - Drobného 1308-9;1215
1.2.2017;KDF;;V;219;3612;5199;29271967;Společenství vlastníků Pu;Byty - zálohy spojené s bydlením za byty v privatiz. domě za 1/2017 - Purkyňova 876;1662
1.2.2017;KDF;;V;219;3612;5199;29286735;Společenství vlastníků domu Kř;Byty - zálohy spojené s bydlením za byty v privatiz. domě za 1/2017 - Křičkova 1010,1011;10171
1.2.2017;KDF;;V;299;3613;5153;26078201;E.ON Energie, a.s.;Byty - vyúčtování za zemní plyn 27.8.-31.12.2016;87030.7
1.2.2017;KDF;;V;299;3613;5171;45647127;Polanský Milan;Byty - dodávka a montáž ul. Drobného 301;1000
1.2.2017;KDF;;V;299;3613;5171;76393909;TOPENÍ-VODA-PLYN;Byty - oprava plynových kotlů NEFIT č.p. 16;3050
1.2.2017;KDF;;V;336;3326;6121;86641662;Plieštik Jiří;16 - vypracování projektu na přesun pomníku z I. sv. války v Pohledci;11500
1.2.2017;POK;;V;0;6171;5182;;;;-35
1.2.2017;POK;;V;124;6171;5139;;;;35
1.2.2017;POK;;P;0;0;1341;;;;1367
1.2.2017;POK;;P;0;6171;2328;;;;-22762
1.2.2017;POK;;P;0;6171;2329;;;;-41497
1.2.2017;POK;;P;12;0;1361;;;;1000
1.2.2017;POK;;P;15;0;1361;;;;20
1.2.2017;POK;;P;16;0;1361;;;;100
1.2.2017;POK;;P;17;0;1361;;;;2000
1.2.2017;POK;;P;18;0;1361;;;;50
1.2.2017;POK;;P;21;0;1361;;;;9800
1.2.2017;POK;;P;24;0;1361;;;;210
1.2.2017;POK;;P;31;0;1361;;;;400
1.2.2017;POK;;P;40;0;1361;;;;400
1.2.2017;POK;;P;124;6171;2212;;;;200
1.2.2017;POK;;P;126;3612;2111;;;;2232
1.2.2017;POK;;P;126;3612;2132;;;;2663
1.2.2017;POK;;P;135;0;1343;;;;2400
1.2.2017;POK;;P;141;0;1340;;;;34090
1.2.2017;POK;;P;246;6171;2328;;;;5400
1.2.2017;POK;;P;298;3639;2131;;;;787
1.2.2017;POK;;P;360;6171;2119;;;;1140
1.2.2017;UCT;;V;124;6171;5167;;;;1690
1.2.2017;UCT;;V;131;6310;5163;;;;12
1.2.2017;UCT;;V;200;6310;5163;;;;501
1.2.2017;UCT;;P;0;6171;2328;;;;3200
1.2.2017;UCT;;P;122;5512;2324;;;;5600
1.2.2017;UCT;;P;135;0;1343;;;;0
1.2.2017;UCT;;P;135;2219;2111;;;;14381
2.2.2017;DDP;;P;0;0;1342;;;;680
2.2.2017;DDP;;P;0;0;1345;;;;344
2.2.2017;DDP;;P;126;3612;2111;;;;1396
2.2.2017;DDP;;P;126;3612;2132;;;;3293
2.2.2017;DDP;;P;141;0;1340;;;;5820
2.2.2017;KDF;;V;124;6171;5139;63470187;AUTO... s.r.o.;39 - řízené přizpůsobení On-line, klic hlavni;1911
2.2.2017;KDF;;V;124;6171;5167;26187639;Vzděl.centrum pro veř.spr;Školení - Klapačová - Správní řízení v praxi SPOD;1690
2.2.2017;KDF;;V;136;3631;5171;25509187;TS služby s.r.o.;39 - oprava VO - Pohledec;372
2.2.2017;KDF;;V;136;3631;5171;25509187;TS služby s.r.o.;39 - revize VO - Hlinné;2420
2.2.2017;KDF;;V;160;3299;5139;25945653;PAPERA s.r.o.;19 - kancelářský materiál;685
2.2.2017;KDF;;V;208;6171;5168;28087755;Gransy s.r.o.;Výp.technika - renew domain - nmnm.bike;1776.74
2.2.2017;POK;;V;0;6171;5182;;;;5001
2.2.2017;POK;;V;119;3399;5194;;;;1999
2.2.2017;POK;;P;0;0;1341;;;;1200
2.2.2017;POK;;P;0;6171;2328;;;;-13600
2.2.2017;POK;;P;0;6171;2329;;;;-15723
2.2.2017;POK;;P;12;0;1361;;;;100
2.2.2017;POK;;P;17;0;1361;;;;700
2.2.2017;POK;;P;21;0;1361;;;;4815
2.2.2017;POK;;P;24;0;1361;;;;90
2.2.2017;POK;;P;31;0;1361;;;;100
2.2.2017;POK;;P;32;0;1361;;;;100
2.2.2017;POK;;P;124;2299;2212;;;;500
2.2.2017;POK;;P;141;0;1340;;;;25440
2.2.2017;POK;;P;246;6171;2328;;;;2520
2.2.2017;POK;;P;360;6171;2119;;;;660
2.2.2017;POK;;P;9124;6171;2111;;;;98
2.2.2017;POU;;V;124;6171;5362;25186;Okresní soud;19 - doplatek soudního poplatku;359
2.2.2017;POU;;V;200;6402;5364;70890749;Kraj Vysočina;41 - finanční vypořádání vztahů se SR za r. 2016;203221.68
2.2.2017;UCT;;V;132;6310;5163;;;;140
2.2.2017;UCT;;V;200;6310;5163;;;;6422.39
2.2.2017;UCT;;P;0;6171;2328;;;;22762
2.2.2017;UCT;;P;10;0;1361;;;;500
2.2.2017;UCT;;P;137;3632;2111;;;;600
3.2.2017;DDP;;P;126;3612;2111;;;;140154
3.2.2017;DDP;;P;126;3612;2132;;;;187234
3.2.2017;POK;;V;0;6171;5182;;;;-6277
3.2.2017;POK;;V;122;5512;5171;;;;2999
3.2.2017;POK;;V;124;6171;5132;;;;1500
3.2.2017;POK;;V;124;6171;5194;;;;621
3.2.2017;POK;;V;160;3299;5139;;;;260
3.2.2017;POK;;V;160;3299;5175;;;;897
3.2.2017;POK;;P;0;0;1341;;;;800
3.2.2017;POK;;P;0;6171;2328;;;;-5800
3.2.2017;POK;;P;0;6171;2329;;;;-26746
3.2.2017;POK;;P;12;0;1361;;;;1000
3.2.2017;POK;;P;18;0;1361;;;;50
3.2.2017;POK;;P;21;0;1361;;;;1485
3.2.2017;POK;;P;31;0;1361;;;;300
3.2.2017;POK;;P;40;0;1361;;;;100
3.2.2017;POK;;P;126;3612;2111;;;;1872
3.2.2017;POK;;P;126;3612;2132;;;;1551
3.2.2017;POK;;P;135;0;1343;;;;8800
3.2.2017;POK;;P;137;3632;2111;;;;900
3.2.2017;POK;;P;141;0;1340;;;;9900
3.2.2017;POK;;P;147;3639;2111;;;;4848
3.2.2017;POK;;P;246;6171;2328;;;;720
3.2.2017;POK;;P;298;3639;2131;;;;40
3.2.2017;POK;;P;360;6171;2119;;;;180
3.2.2017;UCT;;P;0;6171;2328;;;;13600
3.2.2017;UCT;;P;10;0;1361;;;;2500
3.2.2017;UCT;;P;165;0;4116;;;;192000
6.2.2017;DDP;;P;126;3612;2132;;;;500
6.2.2017;DDP;;P;141;0;1340;;;;1240
6.2.2017;POK;;V;0;6171;5182;;;;-596
6.2.2017;POK;;V;124;6171;5173;;;;596
6.2.2017;POK;;P;0;0;1341;;;;2600
6.2.2017;POK;;P;0;0;1353;;;;100
6.2.2017;POK;;P;0;0;1359;;;;3000
6.2.2017;POK;;P;0;6171;2328;;;;-31348
6.2.2017;POK;;P;0;6171;2329;;;;-52689
6.2.2017;POK;;P;11;0;1361;;;;1000
6.2.2017;POK;;P;12;0;1361;;;;1400
6.2.2017;POK;;P;15;0;1361;;;;3020
6.2.2017;POK;;P;16;0;1361;;;;250
6.2.2017;POK;;P;17;0;1361;;;;1600
6.2.2017;POK;;P;18;0;1361;;;;50
6.2.2017;POK;;P;21;0;1361;;;;13330
6.2.2017;POK;;P;24;0;1361;;;;150
6.2.2017;POK;;P;124;6171;2324;;;;2035
6.2.2017;POK;;P;137;3632;2111;;;;900
6.2.2017;POK;;P;141;0;1340;;;;48640
6.2.2017;POK;;P;246;6171;2328;;;;3780
6.2.2017;POK;;P;298;3639;2131;;;;1222
6.2.2017;POK;;P;360;6171;2119;;;;960
6.2.2017;UCT;;P;0;6171;2328;;;;5800
6.2.2017;UCT;;P;0;6171;2329;;;;143500
6.2.2017;UCT;;P;124;0;4112;;;;1353900
6.2.2017;UCT;;P;137;3632;2111;;;;275
7.2.2017;DDP;;P;126;3612;2111;;;;8439
7.2.2017;DDP;;P;126;3612;2132;;;;7739
7.2.2017;DDP;;P;141;0;1340;;;;480
7.2.2017;KDF;;V;124;6171;5136;25354671;ANAG, spol. s r.o.;19 - kniha-Abeceda mzdové účetní 2017;736
7.2.2017;KDF;;V;124;6171;5139;25820702;MANUTAN s.r.o.;39 - spotřební materiál;1511.3
7.2.2017;KDF;;V;124;6171;5139;25945653;PAPERA s.r.o.;19 - nákup strojek lepicí, lampa stolní;574
